Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,4,360,PPSV-201908-455,"สื่อสารกับผู้อื่นถึงรพ. หน่วยงาน และบุคคลในเชิงสร้างสรรค์ โดยไม่ตำหนิหรือพูดให้ร้ายในทางลบ
- พูดเรื่องที่ดี ทำให้ผู้ฟังมีความรู้สึกดีกับรพ.หน่วยงาน และตัวบุคคล",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,360,PPSV-201908-455," โน้มน้าวชักจูงให้ผู้อื่นคิดในเชิงบวกกับรพ. หน่วยงาน และตัวบุคคล
- ใช้คำพูดที่ชักจูงให้ผู้อื่นมองรพ.หน่วยงาน และบุคคลในทางที่ดี มีการใช้เหตุผลจากประสบการณ์ที่ดีหรือตัวอย่างสนับสนุนเพื่อให้ผู้อื่นมีทัศนคติที่ดีต่อรพ.หน่วยงาน และบุคคลอื่นๆในรพ.",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,360,PPSV-201908-455,"หาวิธีการปรับเปลี่ยนหรือผลักดันให้ผู้อื่นมีทัศนคติเชิงบวกกับเหตุการณ์ต่างๆที่เกิดขึ้น
 - พูดหรือนำวิธีการต่างๆ มาใช้เพื่อให้ผู้ที่คิดลบกับรพ.หน่วยงาน และตัวบุคคลเปลี่ยนทัศนคติของตนเองมาคิดบวก มองรพ.หน่วยงาน และตัวบุคคลในทางที่ดีขึ้น",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,360,PPSV-201908-455,"กระตุ้นและผลักดันให้บุคลากรในรพ. มีทัศนคติที่ดีกับรพ. ภายใต้สถานการณ์ที่กดดันหรือมีความตึงเครียด
- ให้ข้อมูลหรือข้อเท็จจริงที่เป็นประโยชน์และส่งผลให้บุคลากรในรพ. เกิดความเข้าใจองค์กรมากขึ้น เมื่อรพ.กำลังอยู่ในสถานการณ์ที่มีการเปลี่ยนแปลง หรืสถานการณ์ที่เป็นปัญหาส่งผลต่อภาพลักษณ์ของรพ.",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,360,PPSV-201908-455,"ส่งเสริมสนับสนุนให้เกิดกิจกรรมหรือระบบต่างๆ ที่นำมาใช้เพื่อให้บุคลากรในรพ. เกิดความคิดเชิงบวก
- ให้เวลา งบประมาณ และทรัพยากร สำหรับกิจกรรม / โครงการต่างๆ เพื่อกระตุ้นให้บุคลากรมีทัศนคติที่ดีกับรพ.เช่น กิจกรรมค่ายอาสา เป็นต้น",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,361,PPSV-201908-455,"รวบรวมและติดตามข้อมูลต่าง ๆ ทั้งภายในและภายนอกหน่วยงาน เพื่อนำ มาวิเคราะห์ข้อมูล
- รู้ว่าข้อมูลที่ต้องการสามารถสืบค้นหาได้จากบุคคล / หน่วยงานใด ไม่ว่าจะเป็นภายในหรือภายนอกรพ.",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,361,PPSV-201908-455,"วิเคราะห์และแจกแจงถึงสาเหตุ ข้อดี /ข้อเสียของประเด็นต่างๆ  หรือปัญหาที่เกิดขึ้น
- อธิบายที่มาของปัญหาหรือสถานการณ์ที่เกิดขึ้น พร้อมทั้งชี้แจงได้ถึงผลกระทบทั้งด้านบวกและด้านลบของข้อมูลหรือปัญหาที่เกิดขึ้นได้อย่างถูกต้อง ชัดเจนและตรงประเด็น",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,361,PPSV-201908-455,"เชื่อมโยง และวิเคราะห์เหตุปัจจัยที่ซับซ้อนของเหตุการณ์  ปัญหา และประเด็นต่างๆ ที่เกิดขึ้น
- แยกแยะข้อมูลหรือประเด็นออกเป็นข้อๆ โดย สามารถบอกถึงที่มาของข้อมูลหรือปัญหาที่เกิดขึ้น ไม่ว่าจะมาจากปัจจัยภายในรพ. หรือปัจจัยภายนอกรพ. ",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,361,PPSV-201908-455,"กำหนดขั้นตอนการดำเนินงานต่างๆของงานที่ซับซ้อนและหาทางป้องกันปัญหาที่อาจเกิดขึ้นไว้ล่วงหน้า
-  วางขั้นตอนการดำเนินงานและกำหนดแนวทางการป้องกันปัญหาที่อาจจะเกิดขึ้นสำหรับงานใหม่หรืองานที่ไม่เคยทำมาก่อนไว้ล่วงหน้าได้",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,4,361,PPSV-201908-455,"คาดการณ์ปัญหาที่อาจจะเกิดขึ้นบนพื้นฐานของข้อมูลที่ได้จากการวิเคราะห์ และกลั่นกรอง พร้อมทั้งกำหนดทางเลือกในการป้องกันปัญหาที่อาจเกิดขึ้นในระยะยาว
- นำเสนอปัญหาที่อาจจะเกิดขึ้นจากการนำระบบงาน กิจกรรม หรือนวัตกรรมใหม่ๆ มาใช้ในรพ. พร้อมทั้งกำหนดแนวทางเลือกในการป้องกันปัญหาที่อาจจะเกิดขึ้นในอนาคต",,4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
