Id หลัก,Facter ID,กลุ่มหัวข้อ,โค้ดการประเมิน,ชื่อ competency,ตัวอย่าง,น้ำหนัก,Target,คะแนน 1,คะแนน 2,คะแนน 3,คะแนน 4,คะแนน 5,,
,5,36,PPSV-201908-560,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง 
 - บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้",,4.02,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,36,PPSV-201908-560,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้โดย มีผู้ช่วยเหลือ 
 - บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้โดยมีผู้ช่วยเหลือ",,4.02,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,36,PPSV-201908-560,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบHIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้สามารถสอน / นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้ สามารถสอน / นิเทศ งานการ key ข้อมูลระบบ HISแก่บุคลากรระดับโรงพยาบาลได้
 - บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง
- สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้
- สามารถสอน/นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้
- สามารถสอน / นิเทศ งานการ key ข้อมูลระบบ HIS แก่บุคลากรระดับโรงพยาบาลได้",,4.02,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,36,PPSV-201908-560,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบHIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง สามารถปฏิบัติเป็นตัวอย่างที่ดีแก่บุคลากรในหน่วยงานได้สามารถสอน / นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้
 - บอกวิธีเข้าระบบ HIS ได้ 
- สามารถเข้าระบบ HIS ได้ 
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง 
- สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้ 
- สามารถสอน/นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้",,4.02,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,36,PPSV-201908-560,"สามารถบอกวิธีการเข้าระบบและสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง
 - บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง",,4.02,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,Hand Hygiene ความรู้และการปฏิบัติล้างมือได้ถูกต้องตามนโยบาย (5 moment 7 step),,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,การจัดการขยะติดเชื้อ   อธิบายประเภทของขยะได้ และสามารถแยกทิ้งขยะได้ถูกต้อง,,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,การจัดการของ sterile รู้วิธีการจัดการกับอุปกรณ์ปราศจากเชื้อใกล้วันหมดอายุ การจัดเรียง First in first out และการใช้ตามหลัก aseptic technique,,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,การจัดการของมีคมติดเชื้อสามารถทิ้งขยะมีคมติดเชื้อถูกภาชนะที่กำหนดไว้ และแนวทางปฏิบัติเมื่อถูกของมีคมทิ่มตำหรือสารคัดหลั่งกระเด็นเข้าตา,,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,สวมถุงมือก่อนสัมผัสเลือดและสารคัดหลั่งหรือกิจกรรมที่เสี่ยงต่อการสัมผัสเลือดหรือสารคัดหลั่ง   ใช้ 1 คู่ / 1 กิจกรรม,,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
,5,25,PPSV-201908-560,สามารถอธิบายความหมายของผ้าเปื้อนทั่วไปและผ้าเปื้อนติดเชื้อได้ และจัดการแยกผ้าลงถังถูกต้อง ไม่มีอุปกรณ์หรือของใช้ต่างๆติดไปกับผ้าเปื้อน,,1.4,2,เข้าใจ,ทำได้,เสนอแนะ,พัฒนา ,สอนงาน,,
